Unnamed: 0,Date,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex.1,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,Location,Area,Depth,Width,longitude,latitude,altitude,Dangerous
560,3/15/2016,2.0,-3.0,0.1,10.2,2.0,2,44,12:32 PM,2:17 AM,7:38 AM,7:35 PM,-4.0,-4.0,-1.0,-4.0,11.0,53.0,79.0,0.2,1023.0,2.0,10.0,280,8.0,1,East Couloir,0.666666667,30,-111.601565,40.2926764,0,False
561,3/16/2016,4.0,-3.0,0.1,11.6,2.0,2,51,1:27 PM,3:14 AM,7:36 AM,7:36 PM,-4.0,-1.0,1.0,-1.0,9.0,32.0,71.0,0.2,1023.0,4.0,10.0,262,7.0,1,Murdock Peak,1.5,150,-111.604647,40.693559,0,True
562,3/19/2016,9.0,-3.0,0.0,11.6,2.0,2,73,4:20 PM,5:28 AM,7:31 AM,7:39 PM,-9.0,2.0,3.0,2.0,7.0,13.0,41.0,0.0,1023.0,9.0,10.0,159,4.0,1,Toledo Bowl,0.333333333,15,-112.035156,40.5208607,0,False
563,3/23/2016,3.0,-4.0,0.3,11.6,2.0,2,100,8:08 PM,7:35 AM,7:25 AM,7:43 PM,-4.0,-4.0,0.0,-4.0,17.0,38.0,76.0,0.4,1020.0,3.0,9.0,285,13.0,1,Salt Lake,0.5,40,-111.9103124,40.6632297,0,False
564,3/26/2016,4.0,-4.0,0.3,11.6,2.0,2,76,10:56 PM,9:06 AM,7:20 AM,7:46 PM,-4.0,-2.0,0.0,-2.0,11.0,31.0,72.0,0.6,1019.0,4.0,9.0,292,8.0,1,Broads Fork,3.5,175,-111.7156044,40.6043718,0,True
565,3/28/2016,4.0,-1.0,0.0,7.5,1.0,1,62,No moonrise,10:17 AM,7:16 AM,7:48 PM,-2.0,0.0,2.0,0.0,15.0,72.0,75.0,0.2,1007.0,4.0,10.0,128,8.0,1,Days Fork,0.666666667,40,-111.6364591,40.621971,0,False
566,3/28/2016,4.0,-1.0,0.0,7.5,1.0,1,62,No moonrise,10:17 AM,7:16 AM,7:48 PM,-2.0,0.0,2.0,0.0,15.0,72.0,75.0,0.2,1007.0,4.0,10.0,128,8.0,1,Main Days,0.583333333,300,-111.464035,40.134356,0,False
567,3/29/2016,2.0,-2.0,1.6,10.2,1.0,1,55,12:45 AM,10:59 AM,7:15 AM,7:49 PM,-1.0,-3.0,1.0,-3.0,15.0,48.0,86.0,2.0,1000.0,2.0,8.0,176,10.0,1,East Bowl,0.666666667,50,-111.677609,40.326168,0,False
568,3/29/2016,2.0,-2.0,1.6,10.2,1.0,1,55,12:45 AM,10:59 AM,7:15 AM,7:49 PM,-1.0,-3.0,1.0,-3.0,15.0,48.0,86.0,2.0,1000.0,2.0,8.0,176,10.0,1,White Pine,1.0,100,-112.0293301,41.147734,0,True
569,4/1/2016,8.0,-2.0,0.0,11.6,2.0,2,26,3:17 AM,1:36 PM,7:10 AM,7:52 PM,-1.0,2.0,4.0,2.0,11.0,7.0,72.0,0.0,1022.0,8.0,10.0,130,7.0,1,Stairs Gulch,0.333333333,20,-111.7382043,40.6156207,0,False
570,4/7/2016,16.0,1.0,0.0,11.6,3.0,3,0,7:20 AM,8:33 PM,7:00 AM,7:59 PM,0.0,10.0,10.0,10.0,10.0,0.0,53.0,0.0,1020.0,16.0,10.0,143,6.0,1,Stairs Gulch,5.0,150,-111.7382043,40.6156207,0,True
571,4/16/2016,8.0,-1.0,0.0,6.8,1.0,1,64,3:13 PM,4:05 AM,6:46 AM,8:08 PM,-3.0,1.0,3.0,1.0,16.0,72.0,65.0,0.2,1015.0,8.0,9.0,186,10.0,1,Little Superior,3.0,200,-111.9164388,40.799927,0,True
572,4/24/2016,10.0,1.0,0.0,10.4,3.0,3,76,10:41 PM,8:17 AM,6:34 AM,8:16 PM,2.0,4.0,6.0,4.0,9.0,59.0,80.0,1.7,1010.0,10.0,9.0,216,6.0,1,Evergreen Ridge,0.75,30,-111.87716,40.9041117,0,False
573,4/24/2016,10.0,1.0,0.0,10.4,3.0,3,76,10:41 PM,8:17 AM,6:34 AM,8:16 PM,2.0,4.0,6.0,4.0,9.0,59.0,80.0,1.7,1010.0,10.0,9.0,216,6.0,1,Seagull,0.5,30,-111.8928314,40.7697574,0,False
574,4/24/2016,10.0,1.0,0.0,10.4,3.0,3,76,10:41 PM,8:17 AM,6:34 AM,8:16 PM,2.0,4.0,6.0,4.0,9.0,59.0,80.0,1.7,1010.0,10.0,9.0,216,6.0,1,Solitude,0.833333333,20,-111.5919046,40.6202462,0,False
575,4/24/2016,10.0,1.0,0.0,10.4,3.0,3,76,10:41 PM,8:17 AM,6:34 AM,8:16 PM,2.0,4.0,6.0,4.0,9.0,59.0,80.0,1.7,1010.0,10.0,9.0,216,6.0,1,Davenport Hill,0.833333333,50,-111.6221452,40.599395,0,False
576,4/25/2016,10.0,3.0,0.0,10.4,3.0,3,68,11:35 PM,8:57 AM,6:33 AM,8:17 PM,1.0,5.0,6.0,5.0,14.0,54.0,68.0,1.4,1001.0,10.0,10.0,151,10.0,1,Salt Lake,0.25,40,-111.9103124,40.6632297,0,False
577,4/27/2016,9.0,0.0,0.0,11.6,2.0,2,53,12:25 AM,10:32 AM,6:30 AM,8:19 PM,1.0,4.0,5.0,4.0,9.0,37.0,77.0,0.7,1008.0,9.0,10.0,187,5.0,1,Millicent Peak,1.0,300,-111.5975113,40.5905511,0,True
578,4/27/2016,9.0,0.0,0.0,11.6,2.0,2,53,12:25 AM,10:32 AM,6:30 AM,8:19 PM,1.0,4.0,5.0,4.0,9.0,37.0,77.0,0.7,1008.0,9.0,10.0,187,5.0,1,Sunset Peak,0.333333333,50,-111.5936177,40.5771083,0,False
579,4/28/2016,9.0,2.0,0.0,11.6,3.0,3,46,1:14 AM,11:27 AM,6:29 AM,8:20 PM,1.0,4.0,5.0,4.0,9.0,51.0,77.0,1.2,1006.0,9.0,8.0,81,6.0,1,Pt. Supreme,0.416666667,450,-111.6023478,40.572179,0,False
580,5/3/2016,19.0,1.0,0.0,11.6,3.0,3,15,4:34 AM,4:53 PM,6:22 AM,8:25 PM,-1.0,12.0,12.0,12.0,9.0,1.0,45.0,0.2,1020.0,19.0,10.0,169,5.0,1,Tuscarora,0.666666667,60,-111.5987748,40.5845206,0,False
581,11/30/2016,-2.0,-16.0,0.1,9.7,2.0,2,2,9:17 AM,7:22 PM,8:31 AM,6:00 PM,-10.0,-14.0,-9.0,-14.0,15.0,24.0,93.0,0.2,1023.0,-2.0,7.0,146,8.0,1,East Bowl,2.0,35,-111.677609,40.326168,0,False
583,12/9/2016,3.0,-3.0,1.0,6.5,1.0,1,67,3:16 PM,3:15 AM,8:39 AM,6:00 PM,-2.0,-4.0,0.0,-4.0,21.0,82.0,90.0,1.4,1024.0,3.0,7.0,153,12.0,1,No Name Bowl,1.0,50,-112.035156,40.5208607,0,False
584,12/10/2016,2.0,0.0,0.0,4.8,1.0,1,74,3:54 PM,4:25 AM,8:40 AM,6:00 PM,-1.0,-2.0,1.0,-2.0,20.0,85.0,89.0,0.9,1015.0,2.0,7.0,191,10.0,1,Main Porter,0.833333333,60,-111.7116604,40.6717193,0,False
585,12/10/2016,2.0,0.0,0.0,4.8,1.0,1,74,3:54 PM,4:25 AM,8:40 AM,6:00 PM,-1.0,-2.0,1.0,-2.0,20.0,85.0,89.0,0.9,1015.0,2.0,7.0,191,10.0,1,Upper Days,0.666666667,50,-112.0543509,40.6320337,0,False
586,12/10/2016,2.0,0.0,0.0,4.8,1.0,1,74,3:54 PM,4:25 AM,8:40 AM,6:00 PM,-1.0,-2.0,1.0,-2.0,20.0,85.0,89.0,0.9,1015.0,2.0,7.0,191,10.0,1,Days Fork,2.0,50,-111.6364591,40.621971,0,False
587,12/12/2016,0.0,-9.0,0.0,9.6,2.0,2,89,5:24 PM,6:50 AM,8:42 AM,6:00 PM,-7.0,-8.0,-5.0,-8.0,10.0,14.0,88.0,0.0,1020.0,0.0,10.0,223,5.0,1,10420,2.0,30,-111.5583795,40.6000653,0,False
588,12/13/2016,0.0,-14.0,0.0,9.6,2.0,2,96,6:17 PM,8:01 AM,8:42 AM,6:00 PM,-10.0,-10.0,-7.0,-10.0,11.0,22.0,82.0,0.0,1025.0,0.0,10.0,129,6.0,1,Pink Pine,0.666666667,30,-111.8943205,40.5617153,0,False
589,12/14/2016,2.0,-7.0,0.1,4.8,1.0,1,100,7:17 PM,9:07 AM,8:43 AM,6:00 PM,-4.0,-5.0,-2.0,-5.0,13.0,76.0,87.0,0.3,1022.0,2.0,10.0,114,7.0,1,Grizzly Gulch,0.5,200,-111.6176169,40.5945374,0,False
590,12/14/2016,2.0,-7.0,0.1,4.8,1.0,1,100,7:17 PM,9:07 AM,8:43 AM,6:00 PM,-4.0,-5.0,-2.0,-5.0,13.0,76.0,87.0,0.3,1022.0,2.0,10.0,114,7.0,1,Cardiff Fork,0.5,175,-111.6528203,40.5950092,0,False
591,12/14/2016,2.0,-7.0,0.1,4.8,1.0,1,100,7:17 PM,9:07 AM,8:43 AM,6:00 PM,-4.0,-5.0,-2.0,-5.0,13.0,76.0,87.0,0.3,1022.0,2.0,10.0,114,7.0,1,Days Fork,0.5,60,-111.6364591,40.621971,0,False
592,12/17/2016,-6.0,-18.0,0.2,9.6,1.0,1,75,10:32 PM,11:43 AM,8:45 AM,6:01 PM,-13.0,-16.0,-11.0,-16.0,19.0,45.0,87.0,0.4,1022.0,-6.0,9.0,323,12.0,1,Pioneer Peak,2.0,300,-111.5893649,40.5807848,0,True
593,12/18/2016,-9.0,-22.0,0.0,9.6,2.0,2,68,11:35 PM,12:21 PM,8:46 AM,6:02 PM,-19.0,-18.0,-17.0,-18.0,4.0,15.0,88.0,0.0,1039.0,-9.0,10.0,197,2.0,1,Salt Lake,3.0,300,-111.9103124,40.6632297,0,True
594,12/19/2016,-3.0,-18.0,0.0,9.6,2.0,2,60,No moonrise,12:56 PM,8:46 AM,6:02 PM,-15.0,-16.0,-12.0,-16.0,13.0,9.0,79.0,0.0,1040.0,-3.0,10.0,149,7.0,1,Raymond Peak,0.25,40,-111.7020519,40.6585713,0,False
595,12/24/2016,2.0,-2.0,0.2,4.8,1.0,1,24,4:25 AM,3:26 PM,8:49 AM,6:05 PM,-1.0,-3.0,0.0,-3.0,21.0,86.0,93.0,0.4,1003.0,2.0,6.0,155,11.0,1,East Bowl,1.0,250,-111.677609,40.326168,0,True
596,1/2/2017,-3.0,-13.0,1.2,9.6,2.0,2,27,11:36 AM,10:54 PM,8:51 AM,6:11 PM,-7.0,-9.0,-6.0,-9.0,11.0,44.0,92.0,1.4,1014.0,-3.0,7.0,180,7.0,1,No Name Bowl,1.0,70,-112.035156,40.5208607,0,True
597,1/2/2017,-3.0,-13.0,1.2,9.6,2.0,2,27,11:36 AM,10:54 PM,8:51 AM,6:11 PM,-7.0,-9.0,-6.0,-9.0,11.0,44.0,92.0,1.4,1014.0,-3.0,7.0,180,7.0,1,Neffs,1.666666667,200,-111.7501551,40.6731884,0,True
598,1/5/2017,-6.0,-17.0,0.9,6.5,1.0,1,49,1:17 PM,1:03 AM,8:51 AM,6:14 PM,-11.0,-15.0,-10.0,-15.0,16.0,81.0,94.0,1.2,1022.0,-6.0,6.0,286,10.0,1,White Pine,1.5,125,-112.0293301,41.147734,0,True
599,1/8/2017,1.0,-6.0,1.7,6.5,1.0,1,70,3:14 PM,4:28 AM,8:50 AM,6:17 PM,-2.0,-6.0,-1.0,-6.0,27.0,83.0,96.0,2.1,1027.0,1.0,7.0,155,14.0,1,Mineral Basin,0.666666667,100,-111.6395285,40.5585898,0,False
600,1/8/2017,1.0,-6.0,1.7,6.5,1.0,1,70,3:14 PM,4:28 AM,8:50 AM,6:17 PM,-2.0,-6.0,-1.0,-6.0,27.0,83.0,96.0,2.1,1027.0,1.0,7.0,155,14.0,1,Foothills,0.5,40,-111.6340578,40.2388504,0,False
601,1/9/2017,2.0,-2.0,0.8,4.8,1.0,1,78,4:02 PM,5:39 AM,8:50 AM,6:18 PM,0.0,-3.0,1.0,-3.0,29.0,98.0,96.0,1.5,1011.0,2.0,5.0,195,14.0,1,White Pine,0.833333333,100,-112.0293301,41.147734,0,False
602,1/10/2017,1.0,-5.0,2.6,4.8,1.0,1,85,4:57 PM,6:45 AM,8:50 AM,6:19 PM,-2.0,-5.0,-1.0,-5.0,23.0,86.0,95.0,3.8,1011.0,1.0,5.0,207,13.0,1,Pink Pine,1.25,80,-111.8943205,40.5617153,0,True
603,1/10/2017,1.0,-5.0,2.6,4.8,1.0,1,85,4:57 PM,6:45 AM,8:50 AM,6:19 PM,-2.0,-5.0,-1.0,-5.0,23.0,86.0,95.0,3.8,1011.0,1.0,5.0,207,13.0,1,10420,1.0,150,-111.5583795,40.6000653,0,True
604,1/14/2017,-1.0,-13.0,0.0,9.7,1.0,1,86,9:16 PM,10:15 AM,8:49 AM,6:23 PM,-9.0,-10.0,-8.0,-10.0,6.0,28.0,96.0,0.0,1032.0,-1.0,3.0,169,3.0,1,west porter,1.333333333,500,-111.7121964,40.6891988,0,True
605,1/15/2017,-3.0,-14.0,0.0,9.8,2.0,2,79,10:19 PM,10:53 AM,8:48 AM,6:25 PM,-10.0,-12.0,-9.0,-12.0,10.0,27.0,93.0,0.1,1026.0,-3.0,9.0,211,5.0,1,Tuscarora,0.666666667,40,-111.5987748,40.5845206,0,False
606,1/16/2017,-5.0,-17.0,0.0,9.8,1.0,1,71,11:22 PM,11:26 AM,8:48 AM,6:26 PM,-12.0,-15.0,-11.0,-15.0,12.0,41.0,96.0,0.1,1030.0,-5.0,5.0,336,6.0,1,Hogum,0.583333333,60,-111.7198577,40.5522892,0,False
608,1/21/2017,-2.0,-7.0,0.6,4.9,1.0,1,35,3:12 AM,2:00 PM,8:45 AM,6:32 PM,-5.0,-7.0,-4.0,-7.0,14.0,91.0,94.0,0.7,1002.0,-2.0,5.0,235,9.0,1,Foothills,1.333333333,20,-111.6340578,40.2388504,0,False
609,1/21/2017,-2.0,-7.0,0.6,4.9,1.0,1,35,3:12 AM,2:00 PM,8:45 AM,6:32 PM,-5.0,-7.0,-4.0,-7.0,14.0,91.0,94.0,0.7,1002.0,-2.0,5.0,235,9.0,1,Lambs Canyon,0.666666667,40,-111.62674,40.719188,0,False
610,1/21/2017,-2.0,-7.0,0.6,4.9,1.0,1,35,3:12 AM,2:00 PM,8:45 AM,6:32 PM,-5.0,-7.0,-4.0,-7.0,14.0,91.0,94.0,0.7,1002.0,-2.0,5.0,235,9.0,1,Mt Aire,0.416666667,250,-111.695302,40.720283,0,False
611,1/22/2017,-1.0,-10.0,0.7,8.3,2.0,2,28,4:07 AM,2:35 PM,8:44 AM,6:33 PM,-6.0,-11.0,-5.0,-11.0,30.0,47.0,90.0,0.8,1017.0,-1.0,9.0,151,17.0,1,Murdock Peak,1.666666667,100,-111.604647,40.693559,0,True
612,1/22/2017,-1.0,-10.0,0.7,8.3,2.0,2,28,4:07 AM,2:35 PM,8:44 AM,6:33 PM,-6.0,-11.0,-5.0,-11.0,30.0,47.0,90.0,0.8,1017.0,-1.0,9.0,151,17.0,1,Lambs Canyon,1.5,50,-111.62674,40.719188,0,False
613,1/23/2017,0.0,-4.0,0.9,8.3,1.0,1,20,5:02 AM,3:15 PM,8:44 AM,6:34 PM,-2.0,-7.0,-2.0,-7.0,30.0,71.0,95.0,1.0,1003.0,0.0,7.0,190,19.0,1,Reynolds Pk,0.75,200,-112.097711,40.7078652,0,False
614,1/23/2017,0.0,-4.0,0.9,8.3,1.0,1,20,5:02 AM,3:15 PM,8:44 AM,6:34 PM,-2.0,-7.0,-2.0,-7.0,30.0,71.0,95.0,1.0,1003.0,0.0,7.0,190,19.0,1,Maybird Gulch,2.0,40,-111.7061957,40.5594808,0,False
615,1/23/2017,0.0,-4.0,0.9,8.3,1.0,1,20,5:02 AM,3:15 PM,8:44 AM,6:34 PM,-2.0,-7.0,-2.0,-7.0,30.0,71.0,95.0,1.0,1003.0,0.0,7.0,190,19.0,1,Gobblers Knob,2.0,350,-111.682808,40.67074,0,True
616,1/27/2017,-6.0,-20.0,0.0,9.9,1.0,1,0,8:18 AM,6:41 PM,8:41 AM,6:39 PM,-14.0,-18.0,-14.0,-18.0,11.0,38.0,96.0,0.1,1044.0,-6.0,4.0,212,6.0,1,Summit Park,4.0,100,-111.5935947,40.7550775,0,True
617,1/27/2017,-6.0,-20.0,0.0,9.9,1.0,1,0,8:18 AM,6:41 PM,8:41 AM,6:39 PM,-14.0,-18.0,-14.0,-18.0,11.0,38.0,96.0,0.1,1044.0,-6.0,4.0,212,6.0,1,Lambs Canyon,2.0,80,-111.62674,40.719188,0,True
618,1/27/2017,-6.0,-20.0,0.0,9.9,1.0,1,0,8:18 AM,6:41 PM,8:41 AM,6:39 PM,-14.0,-18.0,-14.0,-18.0,11.0,38.0,96.0,0.1,1044.0,-6.0,4.0,212,6.0,1,Murdock Peak,2.0,800,-111.604647,40.693559,0,True
619,1/27/2017,-6.0,-20.0,0.0,9.9,1.0,1,0,8:18 AM,6:41 PM,8:41 AM,6:39 PM,-14.0,-18.0,-14.0,-18.0,11.0,38.0,96.0,0.1,1044.0,-6.0,4.0,212,6.0,1,Mary Ellen,1.0,80,-111.6209906,40.5314259,0,True
620,1/27/2017,-6.0,-20.0,0.0,9.9,1.0,1,0,8:18 AM,6:41 PM,8:41 AM,6:39 PM,-14.0,-18.0,-14.0,-18.0,11.0,38.0,96.0,0.1,1044.0,-6.0,4.0,212,6.0,1,Little Superior,1.5,45,-111.9164388,40.799927,0,False
622,1/29/2017,-1.0,-19.0,0.0,10.0,2.0,2,8,9:38 AM,8:45 PM,8:39 AM,6:41 PM,-13.0,-12.0,-12.0,-12.0,5.0,5.0,93.0,0.0,1044.0,-1.0,5.0,211,3.0,1,Murdock Peak,2.0,125,-111.604647,40.693559,0,True
623,1/31/2017,2.0,-13.0,0.0,6.7,2.0,2,20,10:47 AM,10:56 PM,8:37 AM,6:44 PM,-7.0,-8.0,-6.0,-8.0,11.0,42.0,93.0,0.0,1025.0,2.0,4.0,150,6.0,1,Summit Park,1.583333333,200,-111.5935947,40.7550775,0,True
624,2/7/2017,5.0,2.0,0.0,5.1,1.0,1,77,3:43 PM,5:34 AM,8:30 AM,6:52 PM,2.0,-1.0,3.0,-1.0,30.0,85.0,95.0,3.7,1007.0,5.0,6.0,206,16.0,1,Doughnut Falls,1.0,175,-111.654507,40.6309206,0,True
625,2/11/2017,3.0,-4.0,1.4,6.8,1.0,1,100,8:01 PM,8:47 AM,8:25 AM,6:57 PM,-1.0,-2.0,1.0,-2.0,15.0,74.0,92.0,1.7,1022.0,3.0,7.0,261,10.0,1,White Pine,0.166666667,1500,-112.0293301,41.147734,0,False
626,2/11/2017,3.0,-4.0,1.4,6.8,1.0,1,100,8:01 PM,8:47 AM,8:25 AM,6:57 PM,-1.0,-2.0,1.0,-2.0,15.0,74.0,92.0,1.7,1022.0,3.0,7.0,261,10.0,1,Scott Hill,0.833333333,250,-111.5671427,40.6243952,0,False
627,2/11/2017,3.0,-4.0,1.4,6.8,1.0,1,100,8:01 PM,8:47 AM,8:25 AM,6:57 PM,-1.0,-2.0,1.0,-2.0,15.0,74.0,92.0,1.7,1022.0,3.0,7.0,261,10.0,1,Tuscarora,1.666666667,200,-111.5987748,40.5845206,0,True
631,2/12/2017,2.0,-8.0,0.0,10.4,2.0,2,86,9:04 PM,9:23 AM,8:24 AM,6:59 PM,-6.0,-6.0,-3.0,-6.0,12.0,7.0,84.0,0.0,1033.0,2.0,9.0,152,6.0,1,Hogum,0.666666667,40,-111.7198577,40.5522892,0,False
632,2/12/2017,2.0,-8.0,0.0,10.4,2.0,2,86,9:04 PM,9:23 AM,8:24 AM,6:59 PM,-6.0,-6.0,-3.0,-6.0,12.0,7.0,84.0,0.0,1033.0,2.0,9.0,152,6.0,1,White Pine,0.333333333,5,-112.0293301,41.147734,0,False
633,2/12/2017,2.0,-8.0,0.0,10.4,2.0,2,86,9:04 PM,9:23 AM,8:24 AM,6:59 PM,-6.0,-6.0,-3.0,-6.0,12.0,7.0,84.0,0.0,1033.0,2.0,9.0,152,6.0,1,Monte Cristo,0.5,450,-111.6713168,40.5913286,0,False
634,2/13/2017,1.0,-11.0,0.0,10.8,2.0,2,78,10:05 PM,9:55 AM,8:22 AM,7:00 PM,-8.0,-8.0,-5.0,-8.0,11.0,11.0,83.0,0.0,1029.0,1.0,10.0,171,6.0,1,Salt Lake,0.666666667,30,-111.9103124,40.6632297,0,False
635,2/13/2017,1.0,-11.0,0.0,10.8,2.0,2,78,10:05 PM,9:55 AM,8:22 AM,7:00 PM,-8.0,-8.0,-5.0,-8.0,11.0,11.0,83.0,0.0,1029.0,1.0,10.0,171,6.0,1,Hogum,0.833333333,80,-111.7198577,40.5522892,0,False
636,2/16/2017,6.0,-5.0,0.0,10.1,2.0,2,55,12:03 AM,11:27 AM,8:19 AM,7:04 PM,-4.0,-3.0,1.0,-3.0,26.0,20.0,69.0,0.1,1015.0,6.0,10.0,147,13.0,1,White Pine,0.25,50,-112.0293301,41.147734,0,False
637,2/16/2017,6.0,-5.0,0.0,10.1,2.0,2,55,12:03 AM,11:27 AM,8:19 AM,7:04 PM,-4.0,-3.0,1.0,-3.0,26.0,20.0,69.0,0.1,1015.0,6.0,10.0,147,13.0,1,Mill B South,0.916666667,60,-111.7143584,39.4225192,0,False
638,2/18/2017,6.0,2.0,0.0,7.0,2.0,2,40,1:57 AM,12:32 PM,8:16 AM,7:06 PM,1.0,0.0,4.0,0.0,27.0,78.0,85.0,0.4,1003.0,6.0,8.0,140,14.0,1,White Pine,0.333333333,10,-112.0293301,41.147734,0,False
639,2/18/2017,6.0,2.0,0.0,7.0,2.0,2,40,1:57 AM,12:32 PM,8:16 AM,7:06 PM,1.0,0.0,4.0,0.0,27.0,78.0,85.0,0.4,1003.0,6.0,8.0,140,14.0,1,Bells Canyon,1.25,60,-111.7501542,40.5410271,0,True
640,2/19/2017,5.0,-2.0,0.0,10.1,1.0,1,33,2:52 AM,1:11 PM,8:15 AM,7:07 PM,1.0,0.0,3.0,0.0,18.0,61.0,86.0,2.5,1005.0,5.0,10.0,174,9.0,1,Sunset Peak,1.0,200,-111.5936177,40.5771083,0,True
641,2/19/2017,5.0,-2.0,0.0,10.1,1.0,1,33,2:52 AM,1:11 PM,8:15 AM,7:07 PM,1.0,0.0,3.0,0.0,18.0,61.0,86.0,2.5,1005.0,5.0,10.0,174,9.0,1,Maybird Gulch,0.666666667,40,-111.7061957,40.5594808,0,False
642,2/19/2017,5.0,-2.0,0.0,10.1,1.0,1,33,2:52 AM,1:11 PM,8:15 AM,7:07 PM,1.0,0.0,3.0,0.0,18.0,61.0,86.0,2.5,1005.0,5.0,10.0,174,9.0,1,10420,0.833333333,50,-111.5583795,40.6000653,0,False
643,2/19/2017,5.0,-2.0,0.0,10.1,1.0,1,33,2:52 AM,1:11 PM,8:15 AM,7:07 PM,1.0,0.0,3.0,0.0,18.0,61.0,86.0,2.5,1005.0,5.0,10.0,174,9.0,1,Main Days,0.833333333,200,-111.464035,40.134356,0,False
644,2/19/2017,5.0,-2.0,0.0,10.1,1.0,1,33,2:52 AM,1:11 PM,8:15 AM,7:07 PM,1.0,0.0,3.0,0.0,18.0,61.0,86.0,2.5,1005.0,5.0,10.0,174,9.0,1,No Name Bowl,0.5,60,-112.035156,40.5208607,0,False
645,2/24/2017,-6.0,-20.0,0.7,10.1,1.0,1,0,6:54 AM,5:28 PM,8:08 AM,7:13 PM,-10.0,-12.0,-9.0,-12.0,10.0,50.0,93.0,0.9,1023.0,-6.0,7.0,267,7.0,1,Hogum,3.0,150,-111.7198577,40.5522892,0,True
646,3/14/2017,14.0,3.0,0.0,11.6,3.0,3,86,9:51 PM,8:55 AM,7:40 AM,7:33 PM,3.0,7.0,8.0,7.0,15.0,3.0,71.0,0.0,1021.0,14.0,10.0,125,7.0,1,No Name Bowl,0.333333333,35,-112.035156,40.5208607,0,False
647,3/27/2017,3.0,1.0,0.0,7.5,2.0,2,0,7:17 AM,7:33 PM,7:18 AM,7:47 PM,0.0,0.0,2.0,0.0,18.0,65.0,83.0,2.7,1011.0,3.0,9.0,223,10.0,1,East Bowl,0.416666667,80,-111.677609,40.326168,0,False
648,3/28/2017,5.0,-1.0,0.1,11.6,2.0,2,1,7:52 AM,8:43 PM,7:17 AM,7:48 PM,-1.0,-2.0,2.0,-2.0,25.0,26.0,83.0,0.2,1019.0,5.0,10.0,338,16.0,1,No Name Baldy,1.0,100,-112.0028498,40.6070899,0,True
649,3/28/2017,5.0,-1.0,0.1,11.6,2.0,2,1,7:52 AM,8:43 PM,7:17 AM,7:48 PM,-1.0,-2.0,2.0,-2.0,25.0,26.0,83.0,0.2,1019.0,5.0,10.0,338,16.0,1,Claytons,0.666666667,70,-112.0268012,41.1631243,0,False
650,4/10/2017,6.0,-7.0,0.0,11.6,2.0,2,99,7:41 PM,6:55 AM,6:55 AM,8:01 PM,-4.0,-4.0,0.0,-4.0,18.0,10.0,75.0,0.0,1022.0,6.0,10.0,133,10.0,1,Mineral Basin,0.583333333,100,-111.6395285,40.5585898,0,False
651,4/11/2017,11.0,-1.0,0.0,11.6,2.0,2,100,8:39 PM,7:26 AM,6:54 AM,8:02 PM,-5.0,2.0,5.0,2.0,18.0,37.0,49.0,0.0,1016.0,11.0,10.0,139,10.0,1,Snowbird Ski Resort,0.833333333,100,-111.6575124,40.5805298,0,False
652,4/25/2017,6.0,0.0,1.4,10.4,1.0,1,0,6:22 AM,7:32 PM,6:33 AM,8:17 PM,0.0,0.0,2.0,0.0,11.0,44.0,85.0,2.5,1009.0,6.0,9.0,293,8.0,1,Main Days,2.0,200,-111.464035,40.134356,0,True
653,4/25/2017,6.0,0.0,1.4,10.4,1.0,1,0,6:22 AM,7:32 PM,6:33 AM,8:17 PM,0.0,0.0,2.0,0.0,11.0,44.0,85.0,2.5,1009.0,6.0,9.0,293,8.0,1,Twin Lakes Pass,1.333333333,450,-111.609145,40.5945855,0,True
654,4/25/2017,6.0,0.0,1.4,10.4,1.0,1,0,6:22 AM,7:32 PM,6:33 AM,8:17 PM,0.0,0.0,2.0,0.0,11.0,44.0,85.0,2.5,1009.0,6.0,9.0,293,8.0,1,Days Fork,1.333333333,450,-111.6364591,40.621971,0,True
655,4/27/2017,4.0,-1.0,0.0,11.6,2.0,2,4,7:42 AM,9:57 PM,6:30 AM,8:19 PM,-2.0,-2.0,2.0,-2.0,23.0,46.0,76.0,1.3,1008.0,4.0,10.0,299,17.0,1,Honeycomb,0.833333333,30,-111.6111706,40.6122585,0,False
656,4/28/2017,2.0,-4.0,0.3,9.3,2.0,2,12,8:29 AM,11:08 PM,6:29 AM,8:20 PM,-5.0,-4.0,0.0,-4.0,18.0,49.0,74.0,0.4,1014.0,2.0,9.0,332,13.0,1,Little Superior,1.0,60,-111.9164388,40.799927,0,True
657,4/28/2017,2.0,-4.0,0.3,9.3,2.0,2,12,8:29 AM,11:08 PM,6:29 AM,8:20 PM,-5.0,-4.0,0.0,-4.0,18.0,49.0,74.0,0.4,1014.0,2.0,9.0,332,13.0,1,Murdock Peak,1.0,60,-111.604647,40.693559,0,True
658,4/29/2017,7.0,-4.0,0.0,11.6,2.0,2,19,9:22 AM,No moonset,6:28 AM,8:21 PM,-4.0,-1.0,2.0,-1.0,18.0,14.0,66.0,0.0,1021.0,7.0,10.0,101,12.0,1,Superior,2.0,150,-111.9164388,40.799927,0,True
