,Dangerous,Location_x,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,humidity,precipMM,pressure,tempC,winddirDegree,windspeedKmph,maxtempC_1,mintempC_1,totalSnow_cm_1,sunHour_1,uvIndex_1,maxtempC_2,mintempC_2,totalSnow_cm_2,sunHour_2,uvIndex_2,maxtempC_3,mintempC_3,totalSnow_cm_3,sunHour_3,uvIndex_3
367,True,1,-3,-13,1.2,9.6,2,-7,-9,-6,-9,11,92,1.4,1014,-3,180,7,-3.0,-17.0,0.1,9.6,2.0,-4.0,-18.0,0.0,9.6,1.0,0.0,-14.0,0.0,9.6,2.0
368,True,1,-3,-13,1.2,9.6,2,-7,-9,-6,-9,11,92,1.4,1014,-3,180,7,-3.0,-17.0,0.1,9.6,2.0,-4.0,-18.0,0.0,9.6,1.0,0.0,-14.0,0.0,9.6,2.0
369,False,2,0,-19,0.0,9.8,2,-15,-14,-12,-14,10,78,0.0,1031,0,165,5,-6.0,-24.0,0.0,9.8,2.0,-7.0,-16.0,1.6,6.6,1.0,-1.0,-6.0,9.3,4.9,1.0
370,True,1,2,-2,0.2,4.8,1,-1,-3,0,-3,21,93,0.4,1003,2,155,11,1.0,-10.0,0.0,9.6,2.0,-1.0,-8.0,0.0,9.6,2.0,0.0,-10.0,0.1,9.6,2.0
371,False,1,-3,-18,0.0,9.6,2,-15,-16,-12,-16,13,79,0.0,1040,-3,149,7,-9.0,-22.0,0.0,9.6,2.0,-6.0,-18.0,0.2,9.6,1.0,5.0,-3.0,0.8,8.2,1.0
372,True,1,-9,-22,0.0,9.6,2,-19,-18,-17,-18,4,88,0.0,1039,-9,197,2,-6.0,-18.0,0.2,9.6,1.0,5.0,-3.0,0.8,8.2,1.0,4.0,-2.0,0.0,4.8,2.0
373,True,1,-6,-18,0.2,9.6,1,-13,-16,-11,-16,19,87,0.4,1022,-6,323,12,5.0,-3.0,0.8,8.2,1.0,4.0,-2.0,0.0,4.8,2.0,2.0,-7.0,0.1,4.8,1.0
374,True,3,7,1,0.0,8.2,2,-2,0,4,0,29,68,0.3,1017,7,172,15,9.0,-1.0,0.0,9.7,2.0,7.0,-2.0,0.0,9.7,2.0,8.0,0.0,0.0,9.7,2.0
375,True,0,6,-2,0.0,8.7,2,-3,-2,1,-2,19,78,0.0,1013,6,153,11,5.0,-5.0,0.0,8.7,2.0,3.0,-7.0,0.0,8.7,2.0,6.0,-5.0,0.0,8.7,2.0
376,False,1,2,-7,0.1,4.8,1,-4,-5,-2,-5,13,87,0.3,1022,2,114,7,0.0,-14.0,0.0,9.6,2.0,0.0,-9.0,0.0,9.6,2.0,1.0,-4.0,0.6,9.6,1.0
377,False,1,2,-7,0.1,4.8,1,-4,-5,-2,-5,13,87,0.3,1022,2,114,7,0.0,-14.0,0.0,9.6,2.0,0.0,-9.0,0.0,9.6,2.0,1.0,-4.0,0.6,9.6,1.0
378,False,1,2,-7,0.1,4.8,1,-4,-5,-2,-5,13,87,0.3,1022,2,114,7,0.0,-14.0,0.0,9.6,2.0,0.0,-9.0,0.0,9.6,2.0,1.0,-4.0,0.6,9.6,1.0
379,False,1,0,-14,0.0,9.6,2,-10,-10,-7,-10,11,82,0.0,1025,0,129,6,0.0,-9.0,0.0,9.6,2.0,1.0,-4.0,0.6,9.6,1.0,2.0,0.0,0.0,4.8,1.0
380,False,1,0,-9,0.0,9.6,2,-7,-8,-5,-8,10,88,0.0,1020,0,223,5,1.0,-4.0,0.6,9.6,1.0,2.0,0.0,0.0,4.8,1.0,3.0,-3.0,1.0,6.5,1.0
381,False,1,2,0,0.0,4.8,1,-1,-2,1,-2,20,89,0.9,1015,2,191,10,3.0,-3.0,1.0,6.5,1.0,-3.0,-13.0,0.7,6.5,1.0,-7.0,-17.0,0.0,9.6,1.0
382,False,1,2,0,0.0,4.8,1,-1,-2,1,-2,20,89,0.9,1015,2,191,10,3.0,-3.0,1.0,6.5,1.0,-3.0,-13.0,0.7,6.5,1.0,-7.0,-17.0,0.0,9.6,1.0
383,False,1,2,0,0.0,4.8,1,-1,-2,1,-2,20,89,0.9,1015,2,191,10,3.0,-3.0,1.0,6.5,1.0,-3.0,-13.0,0.7,6.5,1.0,-7.0,-17.0,0.0,9.6,1.0
384,False,1,3,-3,1.0,6.5,1,-2,-4,0,-4,21,90,1.4,1024,3,153,12,-3.0,-13.0,0.7,6.5,1.0,-7.0,-17.0,0.0,9.6,1.0,-4.0,-16.0,0.0,9.6,2.0
385,False,1,-2,-16,0.1,9.7,2,-10,-14,-9,-14,15,93,0.2,1023,-2,146,8,-3.0,-16.0,0.4,9.7,2.0,-2.0,-5.0,1.5,4.9,1.0,1.0,-1.0,0.3,9.7,1.0
386,False,1,-2,-16,0.1,9.7,2,-10,-14,-9,-14,15,93,0.2,1023,-2,146,8,-3.0,-16.0,0.4,9.7,2.0,-2.0,-5.0,1.5,4.9,1.0,1.0,-1.0,0.3,9.7,1.0
387,False,4,6,1,0.0,9.9,2,-2,1,3,1,14,69,0.0,1021,6,252,8,10.0,5.0,0.0,9.9,3.0,15.0,6.0,0.0,9.9,3.0,12.0,1.0,0.0,9.9,3.0
388,False,1,19,1,0.0,11.6,3,-1,12,12,12,9,45,0.2,1020,19,169,5,14.0,1.0,0.0,11.6,3.0,12.0,1.0,0.0,11.6,3.0,11.0,0.0,0.0,11.6,3.0
389,False,1,9,2,0.0,11.6,3,1,4,5,4,9,77,1.2,1006,9,81,6,9.0,0.0,0.0,11.6,2.0,8.0,2.0,0.0,10.4,1.0,10.0,3.0,0.0,10.4,3.0
390,True,1,9,0,0.0,11.6,2,1,4,5,4,9,77,0.7,1008,9,187,5,8.0,2.0,0.0,10.4,1.0,10.0,3.0,0.0,10.4,3.0,10.0,1.0,0.0,10.4,3.0
391,False,1,9,0,0.0,11.6,2,1,4,5,4,9,77,0.7,1008,9,187,5,8.0,2.0,0.0,10.4,1.0,10.0,3.0,0.0,10.4,3.0,10.0,1.0,0.0,10.4,3.0
392,False,3,12,0,0.0,10.4,3,-1,6,6,6,9,61,0.7,1008,12,229,6,8.0,1.0,0.2,11.6,1.0,14.0,4.0,0.6,9.2,3.0,16.0,3.0,0.0,11.6,3.0
393,True,4,11,6,0.0,9.3,3,3,7,8,7,10,70,4.6,1009,11,163,7,12.0,5.0,0.0,10.4,3.0,14.0,7.0,0.0,11.6,4.0,14.0,5.0,0.0,11.6,3.0
394,False,1,10,3,0.0,10.4,3,1,5,6,5,14,68,1.4,1001,10,151,10,10.0,1.0,0.0,10.4,3.0,11.0,3.0,0.0,9.3,3.0,20.0,9.0,0.0,11.6,4.0
395,False,1,10,1,0.0,10.4,3,2,4,6,4,9,80,1.7,1010,10,216,6,11.0,3.0,0.0,9.3,3.0,20.0,9.0,0.0,11.6,4.0,21.0,6.0,0.0,11.6,4.0
396,False,1,10,1,0.0,10.4,3,2,4,6,4,9,80,1.7,1010,10,216,6,11.0,3.0,0.0,9.3,3.0,20.0,9.0,0.0,11.6,4.0,21.0,6.0,0.0,11.6,4.0
397,False,1,10,1,0.0,10.4,3,2,4,6,4,9,80,1.7,1010,10,216,6,11.0,3.0,0.0,9.3,3.0,20.0,9.0,0.0,11.6,4.0,21.0,6.0,0.0,11.6,4.0
398,False,1,10,1,0.0,10.4,3,2,4,6,4,9,80,1.7,1010,10,216,6,11.0,3.0,0.0,9.3,3.0,20.0,9.0,0.0,11.6,4.0,21.0,6.0,0.0,11.6,4.0
399,True,2,12,0,0.0,10.4,3,-6,3,5,3,20,47,0.0,1010,12,288,14,8.0,1.0,0.0,11.6,3.0,16.0,6.0,0.0,11.6,4.0,17.0,4.0,0.0,11.6,4.0
400,True,1,8,-1,0.0,6.8,1,-3,1,3,1,16,65,0.2,1015,8,186,10,9.0,0.0,0.0,9.2,1.0,8.0,-1.0,0.0,9.2,2.0,9.0,0.0,0.0,9.2,2.0
401,True,1,16,1,0.0,11.6,3,0,10,10,10,10,53,0.0,1020,16,143,6,12.0,0.0,0.0,11.6,3.0,7.0,1.0,0.0,11.6,2.0,16.0,4.0,0.0,11.6,3.0
402,False,1,8,-2,0.0,11.6,2,-1,2,4,2,11,72,0.0,1022,8,130,7,6.0,-3.0,0.4,8.9,1.0,4.0,-5.0,0.0,11.6,2.0,2.0,-2.0,1.6,10.2,1.0
403,True,3,6,0,0.0,8.9,1,-3,-1,4,-1,41,62,6.7,1003,6,200,27,14.0,3.0,0.0,11.6,3.0,10.0,-2.0,0.0,11.6,2.0,5.0,0.0,0.9,11.6,2.0
404,False,1,2,-2,1.6,10.2,1,-1,-3,1,-3,15,86,2.0,1000,2,176,10,4.0,-1.0,0.0,7.5,1.0,10.0,-2.0,0.0,11.6,2.0,4.0,-4.0,0.3,11.6,2.0
405,True,1,2,-2,1.6,10.2,1,-1,-3,1,-3,15,86,2.0,1000,2,176,10,4.0,-1.0,0.0,7.5,1.0,10.0,-2.0,0.0,11.6,2.0,4.0,-4.0,0.3,11.6,2.0
406,False,1,4,-1,0.0,7.5,1,-2,0,2,0,15,75,0.2,1007,4,128,8,10.0,-2.0,0.0,11.6,2.0,4.0,-4.0,0.3,11.6,2.0,3.0,-2.0,0.8,11.6,2.0
407,False,1,4,-1,0.0,7.5,1,-2,0,2,0,15,75,0.2,1007,4,128,8,10.0,-2.0,0.0,11.6,2.0,4.0,-4.0,0.3,11.6,2.0,3.0,-2.0,0.8,11.6,2.0
408,True,1,4,-4,0.3,11.6,2,-4,-2,0,-2,11,72,0.6,1019,4,292,8,3.0,-2.0,0.8,11.6,2.0,7.0,-5.0,0.0,11.6,2.0,3.0,-4.0,0.3,11.6,2.0
409,False,1,3,-4,0.3,11.6,2,-4,-4,0,-4,17,76,0.4,1020,3,285,13,7.0,-1.0,0.4,8.8,1.0,14.0,4.0,0.0,10.2,3.0,14.0,0.0,0.0,11.6,3.0
410,False,1,9,-3,0.0,11.6,2,-9,2,3,2,7,41,0.0,1023,9,159,4,5.0,-3.0,0.0,11.6,2.0,6.0,-1.0,0.0,11.6,2.0,4.0,-3.0,0.1,11.6,2.0
411,True,1,4,-3,0.1,11.6,2,-4,-1,1,-1,9,71,0.2,1023,4,262,7,2.0,-3.0,0.1,10.2,2.0,5.0,-1.0,0.1,8.8,1.0,9.0,2.0,0.0,10.2,3.0
412,False,1,2,-3,0.1,10.2,2,-4,-4,-1,-4,11,79,0.2,1023,2,280,8,5.0,-1.0,0.1,8.8,1.0,9.0,2.0,0.0,10.2,3.0,10.0,3.0,0.0,11.6,3.0
413,True,1,2,-3,0.1,10.2,2,-4,-4,-1,-4,11,79,0.2,1023,2,280,8,5.0,-1.0,0.1,8.8,1.0,9.0,2.0,0.0,10.2,3.0,10.0,3.0,0.0,11.6,3.0
414,False,1,2,-3,0.1,10.2,2,-4,-4,-1,-4,11,79,0.2,1023,2,280,8,5.0,-1.0,0.1,8.8,1.0,9.0,2.0,0.0,10.2,3.0,10.0,3.0,0.0,11.6,3.0
415,False,1,5,0,0.0,11.6,2,-2,0,2,0,12,73,0.2,1016,5,249,7,5.0,-3.0,0.0,11.6,2.0,3.0,-2.0,0.4,11.6,2.0,9.0,1.0,1.1,10.2,2.0
416,False,2,10,0,0.0,11.2,2,-5,2,4,2,16,52,0.0,1017,10,241,9,10.0,-4.0,0.0,11.2,2.0,8.0,-3.0,0.0,10.1,2.0,5.0,-6.0,0.0,11.1,2.0
417,True,1,4,-7,0.0,11.0,2,-5,-3,-2,-3,9,79,0.0,1027,4,171,5,2.0,-7.0,0.0,11.0,2.0,1.0,-5.0,0.6,11.0,1.0,5.0,-4.0,0.0,11.0,2.0
418,False,1,5,-4,0.0,11.0,2,-3,-1,0,-1,8,82,0.0,1025,5,145,5,4.0,-4.0,0.0,10.9,2.0,7.0,-4.0,0.0,10.1,2.0,7.0,-2.0,0.0,10.1,1.0
419,False,1,4,-4,0.0,10.9,2,-1,-1,1,-1,13,86,0.0,1023,4,212,7,7.0,-4.0,0.0,10.1,2.0,7.0,-2.0,0.0,10.1,1.0,9.0,-1.0,0.0,8.5,1.0
420,True,1,7,-2,0.0,10.1,1,1,-2,3,-2,37,87,0.2,1007,7,186,20,9.0,-1.0,0.0,8.5,1.0,7.0,0.0,0.0,10.1,1.0,5.0,-1.0,0.0,8.5,1.0
421,False,1,5,-1,0.0,8.5,1,2,1,2,1,10,96,0.4,1023,5,269,5,2.0,-7.0,0.0,10.0,2.0,3.0,-9.0,0.0,10.4,2.0,5.0,-6.0,0.0,10.3,2.0
422,True,1,-7,-17,0.3,10.1,1,-11,-15,-10,-15,15,93,0.4,1026,-7,321,9,-6.0,-8.0,0.8,5.0,1.0,-2.0,-10.0,0.7,8.3,2.0,2.0,-6.0,1.6,8.3,1.0
423,True,1,-6,-8,0.8,5.0,1,-8,-12,-7,-12,22,94,0.9,1011,-6,225,15,-2.0,-10.0,0.7,8.3,2.0,2.0,-6.0,1.6,8.3,1.0,1.0,-10.0,0.1,6.7,2.0
424,True,1,-2,-15,0.0,10.0,1,-11,-11,-10,-11,7,94,0.0,1035,-2,132,4,-2.0,-13.0,0.4,9.9,1.0,-1.0,-7.0,0.9,8.3,1.0,2.0,-6.0,0.4,8.3,2.0
425,False,1,-2,-15,0.0,10.0,1,-11,-11,-10,-11,7,94,0.0,1035,-2,132,4,-2.0,-13.0,0.4,9.9,1.0,-1.0,-7.0,0.9,8.3,1.0,2.0,-6.0,0.4,8.3,2.0
426,True,1,-2,-15,0.0,10.0,1,-11,-11,-10,-11,7,94,0.0,1035,-2,132,4,-2.0,-13.0,0.4,9.9,1.0,-1.0,-7.0,0.9,8.3,1.0,2.0,-6.0,0.4,8.3,2.0
427,True,3,-2,-9,0.0,10.1,2,-9,-11,-6,-11,22,83,0.0,1023,-2,327,12,0.0,-5.0,2.6,8.3,2.0,3.0,-5.0,0.0,10.0,2.0,2.0,-9.0,0.0,10.0,2.0
428,True,1,-1,-7,0.9,8.3,1,-3,-6,-3,-6,12,97,1.0,1017,-1,305,8,2.0,-6.0,0.4,8.3,2.0,2.0,-6.0,0.0,9.9,2.0,0.0,-13.0,0.0,9.9,1.0
429,True,1,-1,-7,0.9,8.3,1,-3,-6,-3,-6,12,97,1.0,1017,-1,305,8,2.0,-6.0,0.4,8.3,2.0,2.0,-6.0,0.0,9.9,2.0,0.0,-13.0,0.0,9.9,1.0
430,False,1,2,-6,0.0,9.9,2,-5,-6,-3,-6,16,88,0.0,1027,2,128,8,0.0,-13.0,0.0,9.9,1.0,-1.0,-10.0,1.0,9.8,2.0,1.0,-9.0,0.5,9.8,2.0
431,True,3,1,-6,0.3,10.0,2,-4,-8,-3,-8,27,89,0.3,1022,1,240,15,1.0,-9.0,0.5,10.0,2.0,1.0,-10.0,0.1,8.3,2.0,1.0,-11.0,0.0,9.9,2.0
432,False,3,1,-6,0.3,10.0,2,-4,-8,-3,-8,27,89,0.3,1022,1,240,15,1.0,-9.0,0.5,10.0,2.0,1.0,-10.0,0.1,8.3,2.0,1.0,-11.0,0.0,9.9,2.0
433,True,1,-1,-10,1.0,9.8,2,-4,-8,-3,-8,22,94,1.5,1023,-1,277,13,1.0,-9.0,0.5,9.8,2.0,0.0,-3.0,0.3,4.9,1.0,1.0,-8.0,0.4,8.2,1.0
434,True,1,-1,-10,1.0,9.8,2,-4,-8,-3,-8,22,94,1.5,1023,-1,277,13,1.0,-9.0,0.5,9.8,2.0,0.0,-3.0,0.3,4.9,1.0,1.0,-8.0,0.4,8.2,1.0
435,False,1,-1,-10,1.0,9.8,2,-4,-8,-3,-8,22,94,1.5,1023,-1,277,13,1.0,-9.0,0.5,9.8,2.0,0.0,-3.0,0.3,4.9,1.0,1.0,-8.0,0.4,8.2,1.0
436,False,1,-1,-10,1.0,9.8,2,-4,-8,-3,-8,22,94,1.5,1023,-1,277,13,1.0,-9.0,0.5,9.8,2.0,0.0,-3.0,0.3,4.9,1.0,1.0,-8.0,0.4,8.2,1.0
437,False,1,-1,-10,1.0,9.8,2,-4,-8,-3,-8,22,94,1.5,1023,-1,277,13,1.0,-9.0,0.5,9.8,2.0,0.0,-3.0,0.3,4.9,1.0,1.0,-8.0,0.4,8.2,1.0
438,True,1,1,-9,0.5,9.8,2,-5,-7,-4,-7,17,94,0.6,1024,1,189,10,0.0,-3.0,0.3,4.9,1.0,1.0,-8.0,0.4,8.2,1.0,-1.0,-10.0,0.6,6.6,1.0
439,False,1,0,-3,0.3,4.9,1,-3,-4,-2,-4,15,88,0.4,1020,0,165,8,1.0,-8.0,0.4,8.2,1.0,-1.0,-10.0,0.6,6.6,1.0,-2.0,-6.0,0.9,9.8,1.0
440,True,4,2,-4,0.1,9.8,2,-2,-4,0,-4,21,92,0.2,1023,2,162,10,1.0,-5.0,0.1,9.8,2.0,-1.0,-8.0,1.9,6.6,1.0,0.0,-7.0,1.4,9.8,2.0
441,False,1,-1,-10,0.6,6.6,1,-6,-8,-5,-8,13,96,0.8,1021,-1,181,8,-2.0,-6.0,0.9,9.8,1.0,-2.0,-9.0,0.6,8.2,2.0,0.0,-14.0,0.0,9.7,2.0
442,True,1,-1,-10,0.6,6.6,1,-6,-8,-5,-8,13,96,0.8,1021,-1,181,8,-2.0,-6.0,0.9,9.8,1.0,-2.0,-9.0,0.6,8.2,2.0,0.0,-14.0,0.0,9.7,2.0
443,True,1,-1,-10,0.6,6.6,1,-6,-8,-5,-8,13,96,0.8,1021,-1,181,8,-2.0,-6.0,0.9,9.8,1.0,-2.0,-9.0,0.6,8.2,2.0,0.0,-14.0,0.0,9.7,2.0
444,False,1,0,-14,0.0,9.7,2,-10,-11,-8,-11,12,85,0.0,1025,0,172,6,-2.0,-18.0,0.0,9.7,2.0,-6.0,-19.0,0.0,9.7,1.0,-4.0,-16.0,0.0,9.7,1.0
445,False,1,-4,-16,0.0,9.7,1,-11,-12,-10,-12,8,94,0.1,1028,-4,236,5,-2.0,-10.0,0.2,9.7,1.0,-2.0,-9.0,0.3,9.7,1.0,0.0,-5.0,1.4,8.2,1.0
446,False,1,-2,-10,0.2,9.7,1,-8,-9,-7,-9,8,94,0.3,1024,-2,193,5,-2.0,-9.0,0.3,9.7,1.0,0.0,-5.0,1.4,8.2,1.0,1.0,-4.0,0.4,8.2,2.0
447,False,1,0,-5,1.4,8.2,1,-3,-5,-3,-5,12,95,1.7,1009,0,208,7,1.0,-4.0,0.4,8.2,2.0,1.0,-5.0,0.1,8.2,2.0,-1.0,-8.0,0.0,6.5,1.0
448,False,1,0,-5,1.4,8.2,1,-3,-5,-3,-5,12,95,1.7,1009,0,208,7,1.0,-4.0,0.4,8.2,2.0,1.0,-5.0,0.1,8.2,2.0,-1.0,-8.0,0.0,6.5,1.0
449,False,1,0,-5,1.4,8.2,1,-3,-5,-3,-5,12,95,1.7,1009,0,208,7,1.0,-4.0,0.4,8.2,2.0,1.0,-5.0,0.1,8.2,2.0,-1.0,-8.0,0.0,6.5,1.0
450,True,2,-1,-13,0.0,6.6,1,-10,-12,-8,-12,19,86,0.0,1029,-1,106,10,-6.0,-19.0,0.0,9.8,2.0,-8.0,-16.0,0.1,9.8,2.0,-6.0,-20.0,0.1,9.8,2.0
451,False,1,-6,-20,0.0,9.6,1,-16,-20,-15,-20,14,92,0.0,1040,-6,97,7,-8.0,-22.0,0.0,9.6,1.0,-7.0,-17.0,0.2,9.6,1.0,-8.0,-18.0,0.1,9.6,1.0
452,True,3,-3,-17,0.0,9.8,2,-14,-15,-12,-15,11,87,0.0,1035,-3,46,6,-6.0,-15.0,0.6,9.8,2.0,-5.0,-13.0,0.3,9.7,2.0,-3.0,-17.0,0.1,9.7,2.0
453,True,4,-5,-10,0.0,9.6,2,-11,-15,-8,-15,29,78,0.1,1037,-5,347,18,-3.0,-6.0,0.7,9.6,2.0,1.0,-5.0,0.2,9.6,2.0,1.0,-4.0,2.0,9.6,2.0
454,True,1,-6,-10,0.5,8.2,2,-8,-13,-7,-13,19,94,0.6,1016,-6,211,12,-4.0,-11.0,0.2,9.6,2.0,-3.0,-9.0,0.0,9.6,2.0,1.0,-3.0,0.8,4.8,1.0
455,True,3,-3,-16,0.0,9.7,2,-13,-13,-9,-13,13,71,0.0,1017,-3,149,8,0.0,-11.0,1.4,9.7,1.0,1.0,-2.0,3.5,8.2,1.0,1.0,-5.0,0.0,9.7,2.0
456,True,2,-1,-12,1.3,9.7,1,-5,-10,-5,-10,28,93,1.5,1005,-1,254,18,-1.0,-4.0,9.9,4.9,1.0,-1.0,-8.0,0.3,4.9,2.0,1.0,-7.0,1.6,8.2,2.0
457,True,1,-3,-9,0.0,9.6,2,-6,-10,-5,-10,23,89,0.0,1007,-3,269,15,1.0,-3.0,0.8,4.8,1.0,0.0,-8.0,4.2,8.2,1.0,-1.0,-6.0,0.0,8.2,2.0
458,True,1,-3,-9,0.0,9.6,2,-6,-10,-5,-10,23,89,0.0,1007,-3,269,15,1.0,-3.0,0.8,4.8,1.0,0.0,-8.0,4.2,8.2,1.0,-1.0,-6.0,0.0,8.2,2.0
459,True,1,-3,-9,0.0,9.6,2,-6,-10,-5,-10,23,89,0.0,1007,-3,269,15,1.0,-3.0,0.8,4.8,1.0,0.0,-8.0,4.2,8.2,1.0,-1.0,-6.0,0.0,8.2,2.0
460,True,1,-3,-9,0.0,9.6,2,-6,-10,-5,-10,23,89,0.0,1007,-3,269,15,1.0,-3.0,0.8,4.8,1.0,0.0,-8.0,4.2,8.2,1.0,-1.0,-6.0,0.0,8.2,2.0
461,True,1,-3,-9,0.0,9.6,2,-6,-10,-5,-10,23,89,0.0,1007,-3,269,15,1.0,-3.0,0.8,4.8,1.0,0.0,-8.0,4.2,8.2,1.0,-1.0,-6.0,0.0,8.2,2.0
462,True,1,-3,-9,0.0,9.6,2,-6,-10,-5,-10,23,89,0.0,1007,-3,269,15,1.0,-3.0,0.8,4.8,1.0,0.0,-8.0,4.2,8.2,1.0,-1.0,-6.0,0.0,8.2,2.0
463,False,1,0,-8,4.2,8.2,1,-3,-6,-2,-6,25,95,5.0,1014,0,192,15,-1.0,-6.0,0.0,8.2,2.0,-1.0,-6.0,0.0,8.2,2.0,0.0,-7.0,0.0,8.2,2.0
464,True,1,-5,-20,0.2,9.6,2,-10,-13,-9,-13,14,92,0.3,1027,-5,211,8,-5.0,-16.0,0.1,8.2,1.0,-5.0,-13.0,0.7,6.5,1.0,-2.0,-7.0,0.4,6.5,1.0
465,True,0,-4,-14,0.0,8.7,2,-12,-12,-9,-12,10,80,0.0,1027,-4,187,6,-3.0,-14.0,0.0,8.7,2.0,-2.0,-10.0,0.7,5.2,1.0,-2.0,-5.0,1.5,3.5,1.0
466,False,0,-2,-5,1.5,3.5,1,-7,-7,-4,-7,14,80,1.7,1003,-2,194,9,2.0,-6.0,0.0,8.7,2.0,1.0,-5.0,0.0,8.7,2.0,2.0,-2.0,0.4,7.0,2.0
467,False,1,6,-4,0.0,9.6,2,-7,-4,-1,-4,20,64,0.0,1031,6,164,11,2.0,-7.0,0.0,9.7,2.0,4.0,-5.0,0.0,9.7,2.0,-4.0,-8.0,0.0,9.7,2.0
468,False,1,6,-4,0.0,9.6,2,-7,-4,-1,-4,20,64,0.0,1031,6,164,11,2.0,-7.0,0.0,9.7,2.0,4.0,-5.0,0.0,9.7,2.0,-4.0,-8.0,0.0,9.7,2.0
469,False,0,3,-4,0.2,10.1,2,-6,-5,-1,-5,24,68,0.3,1023,3,300,14,6.0,0.0,2.5,8.3,2.0,9.0,-1.0,0.0,10.5,2.0,7.0,-3.0,0.0,10.5,2.0
470,True,1,2,-5,0.3,10.1,2,-5,-5,-1,-5,15,78,0.3,1025,2,272,10,1.0,-2.0,0.4,6.7,2.0,11.0,0.0,0.0,10.0,2.0,10.0,-3.0,0.0,10.1,2.0
471,False,4,4,-2,0.0,10.1,2,-4,-3,0,-3,19,73,0.0,1027,4,191,11,3.0,1.0,2.4,6.7,2.0,14.0,5.0,0.0,10.0,3.0,11.0,1.0,0.0,10.1,2.0
472,False,2,13,0,0.0,11.6,3,-3,5,6,5,14,58,0.2,1014,13,216,10,7.0,-2.0,0.1,11.6,2.0,4.0,-1.0,1.8,10.5,1.0,10.0,4.0,0.0,11.6,3.0
473,False,3,23,10,0.0,11.6,5,-6,17,17,17,21,23,0.4,1010,23,223,14,24.0,11.0,0.0,11.6,5.0,23.0,9.0,0.0,10.4,5.0,21.0,7.0,0.0,11.6,4.0
474,False,1,7,1,0.2,11.6,2,0,1,4,1,18,78,0.4,1011,7,322,13,11.0,2.0,0.0,10.4,3.0,14.0,4.0,0.0,11.6,3.0,16.0,4.0,0.0,11.6,4.0
475,False,1,9,0,0.0,9.2,1,-4,2,4,2,17,62,0.2,1013,9,206,11,8.0,-1.0,0.0,9.2,2.0,9.0,0.0,0.0,9.2,2.0,10.0,2.0,0.0,11.6,3.0
476,True,1,14,2,0.0,11.6,3,-5,8,9,8,11,38,0.0,1023,14,253,7,17.0,7.0,0.0,11.6,4.0,16.0,1.0,0.0,11.6,3.0,11.0,-1.0,0.0,11.6,2.0
477,False,1,7,-3,0.0,11.6,2,-2,0,2,0,13,74,0.1,1018,7,204,8,8.0,1.0,0.0,10.2,3.0,14.0,2.0,0.0,8.8,3.0,16.0,4.0,0.0,11.6,3.0
478,False,1,5,-8,0.0,11.6,2,-6,-3,-1,-3,11,69,0.0,1030,5,167,6,2.0,-11.0,0.0,11.6,2.0,-2.0,-13.0,0.0,11.6,2.0,-2.0,-9.0,0.4,8.7,1.0
479,True,1,2,-11,0.0,11.6,2,-8,-8,-5,-8,11,79,0.0,1031,2,165,6,-2.0,-13.0,0.0,11.6,2.0,-2.0,-9.0,0.4,8.7,1.0,3.0,-2.0,2.2,8.7,2.0
480,False,1,2,-11,0.0,11.6,2,-8,-8,-5,-8,11,79,0.0,1031,2,165,6,-2.0,-13.0,0.0,11.6,2.0,-2.0,-9.0,0.4,8.7,1.0,3.0,-2.0,2.2,8.7,2.0
481,False,1,-2,-13,0.0,11.6,2,-9,-9,-7,-9,9,85,0.1,1025,-2,222,6,-2.0,-9.0,0.4,8.7,1.0,3.0,-2.0,2.2,8.7,2.0,4.0,-4.0,0.9,11.2,2.0
482,True,1,-2,-13,0.0,11.6,2,-9,-9,-7,-9,9,85,0.1,1025,-2,222,6,-2.0,-9.0,0.4,8.7,1.0,3.0,-2.0,2.2,8.7,2.0,4.0,-4.0,0.9,11.2,2.0
483,False,1,-2,-13,0.0,11.6,2,-9,-9,-7,-9,9,85,0.1,1025,-2,222,6,-2.0,-9.0,0.4,8.7,1.0,3.0,-2.0,2.2,8.7,2.0,4.0,-4.0,0.9,11.2,2.0
484,True,3,0,-9,0.1,11.6,2,-9,-9,-4,-9,19,73,0.1,1021,0,331,11,2.0,-4.0,1.6,11.6,2.0,5.0,0.0,7.0,8.7,2.0,2.0,-3.0,3.4,5.8,1.0
485,True,3,0,-9,0.1,11.6,2,-9,-9,-4,-9,19,73,0.1,1021,0,331,11,2.0,-4.0,1.6,11.6,2.0,5.0,0.0,7.0,8.7,2.0,2.0,-3.0,3.4,5.8,1.0
486,False,0,1,-8,0.0,11.6,2,-10,-8,-4,-8,17,66,0.0,1024,1,339,10,2.0,-6.0,0.1,11.6,2.0,2.0,-2.0,12.3,5.8,1.0,3.0,-6.0,0.7,10.1,2.0
487,False,1,-2,-9,0.4,8.7,1,-5,-8,-4,-8,17,92,0.5,1013,-2,268,11,3.0,-2.0,2.2,8.7,2.0,4.0,-4.0,0.9,11.2,2.0,3.0,-4.0,0.4,7.1,1.0
488,True,1,-2,-9,0.4,8.7,1,-5,-8,-4,-8,17,92,0.5,1013,-2,268,11,3.0,-2.0,2.2,8.7,2.0,4.0,-4.0,0.9,11.2,2.0,3.0,-4.0,0.4,7.1,1.0
